# mystery number ^ meditation number ^ verse ^ text
###############################################################################
1^x^x^Primum Mystèrium Dolorósum: Cruçiátus in Horto
1^1^Matțáeus 26:36,37^Tunc venit Jesus cum illis in villam, qvae díçitur Gețsémane, coepit contristári et moestus esse.
1^2^Matțáeus 26:38^Tunc aeit illis: «Trîstis est ànima mea usqve ad mortem; sustinéte hîc, et viģiláte mecum.
1^3^Lucas 22:41^Et ipse avùlsus est ab eis qvantum jactus est làpidis; et pòsitis ģènibus orábat.
1^4^Matțáeus 26:39^«Mi Pater, si possìbile est, trànseat a me càlix iste; verùmtamen non sicut ego vòlo, sed sicut tu.»
1^5^Matțáeus 26:40,41^Et vènit ad dormièntibus disçìpulos suos, et diçit: «Sic non potuìstis una hora viģiláre mecum? Viģiláte et oráte ut non intrétis in temptaziónem. Spíritus qvìdem promptus est, caro autem infìrma.»
1^6^Lucas 22:43^Et factus in agónia, prolìxius orábat; appáruit autem illi àngelus de çoelo, confòrtans eum.
1^7^Matțáeus 26:45^«Ecçe adpropinqvávit hora et Fílius hòminis tráditur in mànůs peccatórum»
1^8^Matțáeus 26:47^Adhůc ipso loqvènte, ecçe Judas, unus de duódeçim, venit et cum eo turba multa cum glàdiis et fûstibus.
1^9^Matțáeus 26:49^Et confèstim acçédens ad Jesum dîxit: «Ave, rabbínus». Et osculátus est eum.
1^10^Matțáeus 26:50^Jesus autem dîxit illi: «Amíce, ¿ad qvod venìsti?» Tunc acçessérunt et mànůs injeçérunt in Jesum et tenuérunt eum.»
###############################################################################
2^x^x^Secùndum Mystèrium Dolorósum: Flaģellázio
2^1^Marcus 15:1,2^Consílium faciéntes summi sacerdótes cum senióribus, et scribis, et univèrso conçìlio, vinçièntes Jesum, důxérunt, et tradidérunt Piláto. Et interrogávit eum Pilátus: «¿Tu es rêx Judaeórum?»
2^2^Johànnes 18:36^Respòndit Jesus: «Rêgnum meum non est de mundo hôc.»
2^3^Johànnes 18:37^Dîxit ítaqve ei Pilatus: «Ergo rêx es tu.»
2^4^Johànnes 18:37^Respòndit Jesus: «Tu diçis qvia rêx sum ego. Ego in hôc natus sum, et ad hoc veni in mundum, ut testimónium perhìbeam veritáti.»
2^5^Johànnes 18:37^«Omnis, qvi est ex veritáte, audit voçem meam.»
2^6^Johànnes 19:1^Tunc ergo apprehèndit Pilátus Jesum, et flagellávit.
2^7^Isájas 53:3^Sed spèçies ejus inhonoráta, et defìçiens prae fíliis hòminum; hòmo in plaga, et sçiens ferre infirmitátem.
2^8^Isájas 53:4^Iste peccata nostra portat, et pro nobis dolet.
2^9^Isájas 53:5^Ipse autem vulnerátus est propter peccáta nostra, et infirmátus est propter iniqvitátes nostras.
2^10^Isájas 53:5^Disçiplína paçis nostrae super eum, et livóre ejus sanáti sumus.
###############################################################################
3^x^x^Tèrzium Mystèrium Dolorósum: Coronázio cum Spinis
3^1^Marcus 15:16^Mílites autem důxérunt eum in átrium praetórii, et cònvocant totam cohòrtem.
3^2^Marcus 15:17^Et ìnduunt eum pùrpura, et impónunt ei plectèntes spíneam corónam.
3^3^Marcus 15:18^Et coepérunt salutáre eum: «Ave, rêx Judaeórum.»
3^4^Marcus 15:19^Et percutiébant càput ejus harùndine, et conspuébant eum; et ponèntes ģènua, adorábant eum.
3^5^Johànnes 19:4^Exívit ergo ìterum Pilátus fòras, et diçit eis: «Ecçe addúco vobis eum foras, ut cognosçátis qvia nullam invènio in eo causam.»
3^6^Johànnes 19:5^Exívit ergo Jesus portans corónam spíneam, et purpùreum vestimèntum. Et diçit eis Pilátus: «Ecçe hòmo.».
3^7^Johànnes 19:6^Qvum ergo vidìssent eum pontìfiçes et minìstri clamábant, diçèntes: «Cruçifíģe, cruçifíģe eum.»
3^8^Marcus 15:4^Pilátus vero diçébat eis: «¿Qvid ènim màli feçit?» At illi màģis clamábant: «Cruçifíģe eum.»
3^9^Johànnes 19:14^Et Pilátus diçit Judáeis: «Ecçe rêx vester.»
3^10^Johànnes 19:16^Tunc ergo trádidit eis illum ut cruçifiģerétur. Susçepérunt autem Jesum, et edůxérunt.
###############################################################################
4^x^x^Quârtum Mystèrium Dolorósum: Bajulázio Cruçis
4^1^Matțáeus 27:31^Et postqvam illusérunt ei, exuvérunt eum manto, et induvérunt eum vestimèntis ejus, et důxérunt eum ut cruçifíģerent.
4^2^Matțáeus 27:32^Exeùntes autem invenérunt hòminem Çyrenáeum, nòmine Symónem; hunc angariavérunt ut tòlleret cruçem ejus.
4^3^Lucas 23:27^Seqvebátur autem illum multa turba pòpuli et mulíerum qvae plangébant et lamentábant eum.
4^4^Lucas 23:28^Convèrsus autem ad illas Jesus, dîxit: «Fíliae Jerosòlymae, nolíte flere super me, sed super vos ipsas flete, et super fílios vestros.»
4^5^Lucas 23:32^Důcebàntur autem et álii duo néqvam cum eo ut interfiçerèntur.
4^6^Matțáeus 27:33,34^Et venérunt in locum qvi díçitur Gòlgoța, qvod est Calváriae locus; et dedérunt ei vinum bìbere cum felle mixtum, et qvum gustàsset, nóluit bìbere.
4^7^Matțáeus 27:35,36^Pòstqvam autem cruçifixérunt eum, divisérunt vestimènta ejus, sortem mittèntes, et sedèntes servábant eum.
4^8^Lucas 9:23^«Si qvis vult post me veníre, àbneget se ipsum et tollat cruçem suam qvotídie et seqvátur me.»
4^9^Lucas 9:24^«Qvi ènim volúerit ànimam suam salvam fàçere, perdet illam; nam qvi perdìderit ànimam suam propter me, salvam fàçiet illam.»
4^10^Ad Romános 8:18^Exìstimo ènim qvod non sunt condìgnae passiónes hujus tèmporis ad futúram glóriam, qvae revelábitur in nobis.
###############################################################################
5^x^x^Quîntum Mystèrium Dolorósum: Cruçifîxio
5^1^Secùndum Lucam 23:34^Jesus autem diçébat: «Pater, dimìtte illis; non enim sçiunt qvid fàçiunt.»
5^2^Secùndum Lucam 23:42,43^Unus latrónum dicébat ad Jesum: «Dòmine, memènto mei qvum véneris in rêgnum tuum.» Et dîxit illi Jesus: «Amen, diço tìbi: hódie mecum èris in paradíso.»
5^3^Secùndum Johànnem 19:26^Qvum vidìsset ergo Jesus matrem et disçìpulum stantem qvem diliģébat diçit matri suae: «Múlier, ecçe fílius tuus.»
5^4^Secùndum Johànnem 19:27^Deìnde diçit disçìpulo: «Ecçe mater tua.» Et ex illa hora acçépit eam disçìpulus in sua.
5^5^Secùndum Matțáeum 27:46^Et zirca horam nonam clamávit Jesus voçe magna, diçens: «Eli, Eli, ¿lamma sabacțáni?» Hoc est: «Deus meus, Deus meus, ¿ut qvid dereliqvìsti me?»
5^6^Secùndum Johànnem 19:28,29^Sçiens Jesus qvia jam òmnia consummáta sunt, ut consummarétur scriptúra, diçit: «Sìtio.» Vas ergo pòsitum èrat açéto plenum. Illi autem spongiam plenam açéto, hyssópo zircumponèntes, obtulérunt ori ejus.
5^7^Secùndum Johànnem 19:30^Qvum ergo acçepìsset Jesus açétum, dîxit: «Consummátum est.» 
5^8^Secùndum Lucam 23:46^Et clamans voçe magna Jesus aeit: «Pater, in mànůs tuas commèndo spíritum meum.» Et haec diçens exspirávit.
5^9^Secùndum Lucam 23:44,45^Èrat autem fere hora sexta, et tènebrae factae sunt in univèrsa terra ûsqve in nonam horam, et obscurátus est sôl et velum templi sçissum est mèdium.
5^10^Secùndum Johànnem 19:40^Acçepérunt ergo corpus Jesu, et ligavérunt illud lìnteis cum aromátibus, sicut môs est Judáeis sepelíre.
