# mystery number ^ meditation number ^ verse ^ text
###############################################################################
1^x^Díċitur^Primum Mystèrium Gaudiósum: Annunziázio
1^1^Secùndum Lucam 1:26,27^Missus est ànġelus Gábriel a Deo ad vìrġinem, et nomen vìrġinis María.
1^2^Secùndum Lucam 1:27^Haec desponsáta vìro, cui nomen èrat Joséfus, de dòmu Davídis 
1^3^Secùndum Lucam 1:30^Et aeit ànġelus ei: «Ne tìmeas María; invenìsti enim gráziam apud Deum.»
1^4^Secùndum Lucam 1:31^«Ecċe conċìpies in útero, et pàries fílium, et vocábis nomen ejus Jesum.»
1^5^Secùndum Lucam 1:32,33^Hic èrit magnus, et Fílius Altìssimi vocábitur, et rêgni ejus non èrit finis.
1^6^Secùndum Lucam 1:34^Dîxit autem María ad ànġelum: «¿Qvómodo fiet istud, qvóniam vìrum non cognôsco?»
1^7^Secùndum Lucam 1:35^Et respòndens ànġelus dîxit ei: «Spíritus sânctus supervèniet in te, et virtůs Altìssimi obumbrábit tìbi.»
1^8^Secùndum Lucam 1:35^«Ideóqve et qvod nascétur ex te sânctum, vocábitur Fílius Dei.»
1^9^Secùndum Lucam 1:37^«Qvia non èrit impossìbile apud Deum omne verbum.»
1^10^Secùndum Lucam 1:38^Dîxit autem María: «Ecċe anċìlla Dòmini; fiat mìhi secùndum verbum tuum.»
###############################################################################
2^x^x^Secùndum Mystèrium Gaudiósum: Visitázio
2^1^Secùndum Lucam 1:40^María intrávit in dòmum Zaháriae, et salutávit Elisabétam.
2^2^Secùndum Lucam 1:41^Et factum est, ut audívit salutaziónem Maríae Elisabéta, exsultávit infans in útero ejus.
2^3^Secùndum Lucam 1:13^Nam ad Zaháriam aeit ànġelus: «Ûxor tua Elisabéta pàriet tìbi fílium, et vocábis nomen ejus Johànnem.»
2^4^Secùndum Lucam 1:41^Et repléta est Spíritu sâncto Elisabéta.
2^5^Secùndum Lucam 1:42^Et exclamávit Elisabéta voċe magna diċens: «Benedìcta tu inter mulíeres, et benedìctus frûctus ventris tui.»
2^6^Secùndum Lucam 1:45^«Et beáta qvae credidìsti, qvóniam perfiċièntur ea qvae dicta sunt tibi a Dòmino.»
2^7^Secùndum Lucam 1:46,47^Et aeit María: «Magnìficat ànima mea Dòminum, et exsultávit spíritus meus in Deo salutári meo.»
2^8^Secùndum Lucam 1:48^«Qvia respèxit humilitátem anċìllae suae; ecċe ènim ex hôc beátam me diċent omnes ġeneraziónes.»
2^9^Secùndum Lucam 1:49^«Qvia feċit mìhi magna qvi pòtens est, et sânctum nomen ejus.»
2^10^Secùndum Lucam 1:50^«Et misericórdia ejus a proġènie in proġènies timèntibus eum.»
###############################################################################
3^x^x^Tèrzium Mystèrium Gaudiósum: Natívitas 
3^1^Secùndum Mattáeum 1:20^Ànġelus Dòmini appáruit in somnis Joséfus diċens: «Noli timére, qvod ènim in ea natum est, de Spíritu sancto est.»
3^2^Secùndum Mattáeum 1:21^«Pàriet autem fílium, et vocábis nomen ejus Jesum; ipse ènim salvum fàciet pòpulum suum a peccátis eórum.»
3^3^Secùndum Lucam 2:4,5^Asċèndit Joséfus in ċivitátem Davídis qvae voctátur Betlehéma, ut profiterétur cum María desponsáta sìbi, ůxóre praegnáte.
3^4^Secùndum Lucam 2:6,7^Impléti sunt dies ut paríret, et pèperit fílium suum primoġènitum; et pannis eum invòlvit, et reclinávit eum in praesáepio.
3^5^Secùndum Lucam 2:10^Et dîxit pastóribus ànġelus: «Nolíte timére; ecċe ènim evanġelíso vobis gáudium magnum, qvod èrit omni pòpulo.»
3^6^Secùndum Lucam 2:11^«Qvia natus est vobis hódie Salvátor, qvi est Chrîstus Dòminus, in ċivitáte Davídis.»
3^7^Secùndum Lucam 2:13,14^Appáruit multitúdo milìziae ċoelèstis laudàntium Deum et diċèntium: «Glória in exċèlsis Deo, et in terra pâx homìnibus bonae voluntátis.»
3^8^Secùndum Lucam 2:16^Et pastóres venérunt festinàntes, et invenérunt Maríam, et Joséfum, et infàntem pòsitum in praesáepio.
3^9^Secùndum Mattáeum 2:1,2,11^Et maġi ètiam ab oriènte, qvaerèntes reġem Judaeórum, proċidèntes adoravérunt eum.
3^10^Secùndum Lucam 2:19^María autem conservábat òmnia verba haec, cònferens in corde suo.
###############################################################################
4^x^x^Qvârtum Mystèrium Gaudiósum: Praesentázio
4^1^Secùndum Lucam 2:22^Et pòstqvam impléti sunt dies purgaziónis ejus secùndum leġem Moýsi, tulérunt illum in Jerosòlymam, ut sèsterent eum Dòmino.
4^2^Secùndum Lucam 2:25^Et ecċe hòmo èrat in Jerosòlymam cui nomen Sỳmeon, et hòmo iste jûstus et timorátus, et Spíritus Sânctus èrat in eo.
4^3^Secùndum Lucam 2:26^Respònsum acċéperat ab Spíritu Sâncto non visúrum se mortem nìsi prius vidéret Crîstum Domini.
4^4^Secùndum Lucam 2:27,28^Et venit in Spíritu in templum; et cum indúċerent púerum Jesum parèntes ejus, acċépit eum in ulnas suas et benedîxit Deum.
4^5^Secùndum Lucam 2:29^Nunc dimìttis servum tuum Dòmine, secùndum verbum tuum in paċe.
4^6^Secùndum Lucam 2:30,31^Qvia vidérunt òculi mei salutáre tuum, qvod paravìsti ante fàċiem òmnium populórum.
4^7^Secùndum Lucam 2:34^Et benedîxit illis Sỳmeon, et dîxit ad Maríam: «Ecċe pòsitus est hic in ruínam, et in resurrecziónem multórum in Israéle, et in signum cui contradiċétur.»
4^8^Secùndum Lucam 2:35^«Et tuam ìpsius ànimam pertransíbit gládius, ut revelèntur ex multis còrdibus coġitaziónes.»
4^9^Secùndum Lucam 2:39^Et ut perfeċérunt òmnia secùndum leġem Dòmini, revèrsi sunt in Galiláeam in ċivitátem suam Nazarétam.
4^10^Secùndum Lucam 2:40^Puer autem crescébat, et confortabátur plenus sapiènzia, et grázia Dei èrat in illo.
###############################################################################
5^x^x^Qvîntum Mystèrium Gaudiósum: Invènzio in Templo
